Page,Titre,Prix,URL,Marque,Etat du véhicule,Année,Puissance fiscale,Boite,Type de carrosserie,Couleur du véhicule,Carburant,Cylindrée,Modèle,Kilométrage
10,Passat b8 tdi carat toit ouvrant,N/A,https://www.tayara.tn/item/68df8fdbe7035d31a40e2af7/Voitures/Sousse/Sidi_Bou_Ali/Passat_b8_tdi_carat_toit_ouvrant_/,Volkswagen,Avec kilométrage,2013,5,Manuelle,Berline,Bleu,Diesel,1.6L,Passat CC,180000
10,c200d AMG 2021,N/A,https://www.tayara.tn/item/68df8fd16c505afdc05d1cf1/Voitures/Sousse/Kantaoui/c200d_AMG_2021/,Mercedes-Benz,Nouveau,2021,8,Automatique,Berline,Gris,Diesel,2.0L,Classe C Coupe,146000
10,Golf 7.5 tdi Hayhline 2019,N/A,https://www.tayara.tn/item/68df8fc76c505afdc05d1ce9/Voitures/Sousse/Sidi_Bou_Ali/Golf_75_tdi_Hayhline_2019/,Volkswagen,Nouveau,2019,6,Manuelle,Berline,Bleu,Diesel,1.6L,Golf,150000
10,CITROËN BERLINGO IMPORTÉE EN TRÈS BON ÉTAT,45500DT,https://www.tayara.tn/item/68df8df3e7035d31a40e2960/Voitures/Tataouine/Autres_Villes/CITRON_BERLINGO_IMPORTE_EN_TRS_BON_TAT_/,Citroen,Avec kilométrage,2020,5,Manuelle,Utilitaire,Blanc,Diesel,1.5L,Berlingo,106000
10,Peugeot 2008 fin 2021 importé🇫🇷neuf ☎️53.77.44.70☎️,N/A,https://www.tayara.tn/item/68df8db06c505afdc05d1b4c/Voitures/Sousse/Sahloul/Peugeot_2008_fin_2021_importneuf_53774470/,Peugeot,Nouveau,2021,5,Manuelle,Compacte,Blanc,Diesel,1.5L,2008,175000
10,Clio fin 2021 importé🇫🇷neuf ☎️53.77.44.70☎️,N/A,https://www.tayara.tn/item/68df8ce36c505afdc05d1a87/Voitures/Sousse/Sahloul/Clio_fin_2021_importneuf_53774470/,Renault,Nouveau,2022,5,Manuelle,Compacte,Blanc,Essence,<1.0L,Clio,110000
10,a vendre bmw e45,22DT,https://www.tayara.tn/item/68df8cc9e7035d31a40e2857/Voitures/Sfax/Sfax_Ville/a_vendre_bmw_e45/,BMW,RS,1999,7,Manuelle,Compacte,Gris,Essence,1.6L,Serie 3,350
10,passat b 9 essence ⛽️ 1.4,77000DT,https://www.tayara.tn/item/68df8b886c505afdc05d1911/Voitures/Sfax/ROUTE_SALTANIA/passat_b_9_essence_14_/,Volkswagen,Avec kilométrage,2020,8,Automatique,Compacte,Noir,Essence,1.4L,Passat,101000
10,"Mercedes Classe C220 Cdi W204n(OM646) boite auto en très bon état (Avantgarde) 
faible kilométrage et bien entretenue",43500DT,https://www.tayara.tn/item/68df8b6f6c505afdc05d18f3/Voitures/Tunis/Le_Bardo/Mercedes_Classe_C220_Cdi_W204nOM646_boite_auto_en_trs_bon_tat_Avantgarde_faible_kilomtrage_et_bien_entretenue_/,Mercedes-Benz,Avec kilométrage,2008,10,Automatique,Berline,Noir,Diesel,2.2L,Classe C Coupe,2400000
10,ford fiesta,N/A,https://www.tayara.tn/item/68df8b216c505afdc05d18a9/Voitures/Tunis/Tunis/ford_fiesta_/,Ford,Avec kilométrage,2007,5,Manuelle,Berline,Rouge,Essence,1.4L,Fiesta,169
10,Nissan qashqai,65000DT,https://www.tayara.tn/item/68df8ad86c505afdc05d1872/Voitures/Ben_Arous/El_Mourouj_6/Nissan_qashqai/,Nissan,Avec kilométrage,2018,6,Automatique,4 x 4,Blanc,Essence,1.3L,Qashqai,160000
10,Clio 4 dynamique,N/A,https://www.tayara.tn/item/68df8aa5e7035d31a40e262f/Voitures/Sousse/Khzema/Clio_4_dynamique_/,Renault,Nouveau,2017,5,Manuelle,Monospace,Bleu,Essence,1.2L,Clio,110
10,A vendre ML270 CDI   GSM 55 510 020,10000DT,https://www.tayara.tn/item/68df8a01e7035d31a40e25b6/Voitures/Ben_Arous/Hammam_Chott/A_vendre_ML270_CDI_GSM_55_510_020_/,Mercedes-Benz,Pièces manquantes,2002,11,Manuelle,4 x 4,Bleu,Diesel,2.0L,Classe M,
